province,constituency,amphoe,tambon,unit,form_type,eligible_voters,turnout,ballots_allocated,ballots_used,valid_ballots,spoiled_ballots,abstain_ballots,ballots_remaining,candidate_number,candidate_name,party,votes,votes_th,validation,source
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,125,3,2,210,27,,ประชาธิปัตย์,13,สิบสาม,PASS,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,125,3,2,210,28,,ไทยก้าวหน้า,1,หนึ่ง,PASS,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,125,3,2,210,29,,ไทยภักดี,0,,PASS,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,125,3,2,210,30,,แรงงานสร้างชาติ,0,,PASS,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,125,3,2,210,31,,ประชากรไทย,0,,PASS,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,125,3,2,210,32,,ครูไทยเพื่อประชาชน,1,หนึ่ง,PASS,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,125,3,2,210,33,,ประชาชาติ,0,,PASS,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,125,3,2,210,34,,สร้างอนาคตไทย,0,,PASS,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,125,3,2,210,35,,รักชาติ,0,,PASS,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,125,3,2,210,36,,ไทยพร้อม,0,,PASS,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,125,3,2,210,37,,ภูมิใจไทย,14,สิบสี่,PASS,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,125,3,2,210,38,,พลังธรรมใหม่,1,หนึ่ง,PASS,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,125,3,2,210,39,,กรีน,0,,PASS,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,125,3,2,210,40,,ไทยธรรม,0,,PASS,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,125,3,2,210,41,,แผ่นดินธรรม,0,,PASS,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,125,3,2,210,42,,กล้าธรรม,21,ยี่สิบเอ็ด,PASS,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,125,3,2,210,43,,พลังประชารัฐ,0,,PASS,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,125,3,2,210,44,,โอกาสใหม่,0,,PASS,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,125,3,2,210,45,,เป็นธรรม,0,,PASS,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,125,3,2,210,46,,ประชาชน,17,สิบเจ็ด,PASS,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,125,3,2,210,47,,ประชาไทย,0,,PASS,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,125,3,2,210,48,,ไทยสร้างไทย,0,,PASS,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,125,3,2,210,49,,ไทยก้าวใหม่,0,,PASS,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,125,3,2,210,50,,ประชาอาสาชาติ,0,,PASS,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,125,3,2,210,51,,พร้อม,0,,PASS,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,125,3,2,210,52,,เครือข่ายชาวนาแห่งประเทศไทย,0,,PASS,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,125,3,2,210,53,,ไทยพิทักษ์ธรรม,0,,PASS,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,125,3,2,210,54,,ความหวังใหม่,0,,PASS,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,125,3,2,210,55,,ไทยรวมไทย,0,,PASS,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
