api_seconds,attempt,file,prompt_chars,request_label,response_chars,status,status_code,total_seconds,wait_seconds
3.939,1,rawData\อำเภอเขื่องใน\ตำบลก่อเอ้\หน่วยเลือกตั้งที่ 6\5 ทับ 18.pdf,9257,retry,1732,PASS,200,3.939,0.0
14.633,1,rawData\อำเภอเขื่องใน\ตำบลก่อเอ้\หน่วยเลือกตั้งที่ 7\5 ทับ 18 (บช).pdf,9513,initial,7005,PASS,200,14.633,0.0
15.051,1,rawData\อำเภอเขื่องใน\ตำบลก่อเอ้\หน่วยเลือกตั้งที่ 7\5 ทับ 18 (บช).pdf,23999,retry,7005,PASS,200,15.051,0.0
4.254,1,rawData\อำเภอเขื่องใน\ตำบลก่อเอ้\หน่วยเลือกตั้งที่ 7\5 ทับ18.pdf,7092,initial,1715,PASS,200,4.254,0.0
5.013,1,rawData\อำเภอเขื่องใน\ตำบลก่อเอ้\หน่วยเลือกตั้งที่ 7\5 ทับ18.pdf,10881,retry,1715,PASS,200,5.013,0.0
8.172,1,rawData\อำเภอเขื่องใน\ตำบลก่อเอ้\หน่วยเลือกตั้งที่ 8\5 ทับ 18 (บช).pdf,7150,initial,4028,PASS,200,8.172,0.0
9.143,1,rawData\อำเภอเขื่องใน\ตำบลก่อเอ้\หน่วยเลือกตั้งที่ 8\5 ทับ 18 (บช).pdf,16234,retry,4028,PASS,200,9.143,0.0
3.897,1,rawData\อำเภอเขื่องใน\ตำบลก่อเอ้\หน่วยเลือกตั้งที่ 8\5 ทับ 18.pdf,5581,initial,1723,PASS,200,3.897,0.0
4.693,1,rawData\อำเภอเขื่องใน\ตำบลก่อเอ้\หน่วยเลือกตั้งที่ 8\5 ทับ 18.pdf,9255,retry,1723,PASS,200,4.693,0.0
14.281,1,rawData\อำเภอเขื่องใน\ตำบลก่อเอ้\หน่วยเลือกตั้งที่ 9\5 ทับ 18 (บช).pdf,8743,initial,7285,PASS,200,14.281,0.0
14.943,1,rawData\อำเภอเขื่องใน\ตำบลก่อเอ้\หน่วยเลือกตั้งที่ 9\5 ทับ 18 (บช).pdf,23601,retry,7283,PASS,200,14.943,0.0
3.863,1,rawData\อำเภอเขื่องใน\ตำบลก่อเอ้\หน่วยเลือกตั้งที่ 9\5 ทับ 18.pdf,5649,initial,1738,PASS,200,3.863,0.0
4.861,1,rawData\อำเภอเขื่องใน\ตำบลก่อเอ้\หน่วยเลือกตั้งที่ 9\5 ทับ 18.pdf,9396,retry,1738,PASS,200,4.861,0.0
15.932,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 1\5ทับ18(บช).pdf,9276,initial,7340,PASS,200,15.932,0.0
18.564,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 1\5ทับ18(บช).pdf,33147,retry,7330,PASS,200,18.564,0.0
3.97,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 1\5ทับ18.pdf,5944,initial,1743,PASS,200,3.97,0.0
4.864,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 1\5ทับ18.pdf,9722,retry,1736,PASS,200,4.864,0.0
17.814,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 10\5 ทับ 18 (บช).pdf,9732,initial,7399,PASS,200,17.814,0.0
18.794,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 10\5 ทับ 18 (บช).pdf,25174,retry,7403,PASS,200,18.794,0.0
4.286,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 10\5 ทับ 18.pdf,5620,initial,1725,PASS,200,4.286,0.0
9.149,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 11\5 ทับ 18 (บช).pdf,7233,initial,4378,PASS,200,9.149,0.0
9.156,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 11\5 ทับ 18 (บช).pdf,16322,retry,4378,PASS,200,9.156,0.0
4.575,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 11\5 ทับ 18.pdf,5611,initial,1731,PASS,200,4.575,0.0
3.989,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 11\5 ทับ 18.pdf,9278,retry,1731,PASS,200,3.989,0.0
20.487,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 2\5ทับ18(บช).pdf,9106,initial,7409,PASS,200,20.487,0.0
20.445,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 2\5ทับ18(บช).pdf,25149,retry,7408,PASS,200,20.445,0.0
4.841,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 2\5ทับ18.pdf,5525,initial,1733,PASS,200,4.841,0.0
4.634,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 2\5ทับ18.pdf,9250,retry,1733,PASS,200,4.634,0.0
17.953,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 3\5 ทับ 18 (บช).pdf,9349,initial,7391,PASS,200,17.953,0.0
16.316,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 3\5 ทับ 18 (บช).pdf,25423,retry,7393,PASS,200,16.316,0.0
3.983,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 3\5 ทับ 18.pdf,5666,initial,1733,PASS,200,3.983,0.0
9.63,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 4\5 ทับ 18 (บช).pdf,6890,initial,4555,PASS,200,9.63,0.0
12.17,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 4\5 ทับ 18 (บช).pdf,16814,retry,4555,PASS,200,12.17,0.0
3.554,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 4\5 ทับ 18.pdf,4378,initial,1568,PASS,200,3.554,0.0
3.646,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 4\5 ทับ 18.pdf,7920,retry,1568,PASS,200,3.646,0.0
16.54,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 5\5 ทับ 18 (บช).pdf,8344,initial,7385,PASS,200,16.54,0.0
18.234,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 5\5 ทับ 18 (บช).pdf,23730,retry,7388,PASS,200,18.234,0.0
4.38,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 5\5 ทับ 18.pdf,5900,initial,1721,PASS,200,4.38,0.0
14.704,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 6\5 ทับ 18 (บช).pdf,9034,initial,7336,PASS,200,14.704,0.0
17.303,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 6\5 ทับ 18 (บช).pdf,24512,retry,7337,PASS,200,17.303,0.0
3.677,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 6\5 ทับ 18.pdf,5506,initial,1715,PASS,200,3.677,0.0
10.282,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 7\5 ทับ 18 (บช).pdf,7477,initial,4373,PASS,200,10.282,0.0
10.678,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 7\5 ทับ 18 (บช).pdf,16473,retry,4373,PASS,200,10.678,0.0
4.248,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 7\5 ทับ 18.pdf,5540,initial,1711,PASS,200,4.248,0.0
5.359,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 7\5 ทับ 18.pdf,9723,retry,1711,PASS,200,5.359,0.0
24.611,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 8\5 ทับ 18 (บช).pdf,9074,initial,7460,PASS,200,24.611,0.0
16.093,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 8\5 ทับ 18 (บช).pdf,25247,retry,7462,PASS,200,16.093,0.0
3.947,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 8\5 ทับ 18.pdf,5806,initial,1716,PASS,200,3.947,0.0
19.197,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 9\5 ทับ 18 (บช).pdf,9913,initial,7247,PASS,200,19.197,0.0
17.12,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 9\5 ทับ 18 (บช).pdf,24778,retry,7250,PASS,200,17.12,0.0
5.045,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 9\5 ทับ 18.pdf,4614,initial,1736,PASS,200,5.045,0.0
6.139,1,rawData\อำเภอเขื่องใน\ตำบลค้อทอง\หน่วยเลือกตั้งที่ 9\5 ทับ 18.pdf,9010,retry,1738,PASS,200,6.139,0.0
10.933,1,rawData\อำเภอเขื่องใน\ตำบลชีทวน\หน่วยเลือกตั้งที่ 1\5ทับ18(บช).pdf,7286,initial,4271,PASS,200,10.933,0.0
8.658,1,rawData\อำเภอเขื่องใน\ตำบลชีทวน\หน่วยเลือกตั้งที่ 1\5ทับ18(บช).pdf,16835,retry,4271,PASS,200,8.658,0.0
4.745,1,rawData\อำเภอเขื่องใน\ตำบลชีทวน\หน่วยเลือกตั้งที่ 1\5ทับ18.pdf,5950,initial,1698,PASS,200,4.745,0.0
13.6,1,rawData\อำเภอเขื่องใน\ตำบลชีทวน\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf,7143,initial,4377,PASS,200,13.6,0.0
11.498,1,rawData\อำเภอเขื่องใน\ตำบลชีทวน\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf,16145,retry,4377,PASS,200,11.498,0.0
5.345,1,rawData\อำเภอเขื่องใน\ตำบลชีทวน\หน่วยเลือกตั้งที่ 10\5ทับ18.pdf,6008,initial,1691,PASS,200,5.345,0.0
19.505,1,rawData\อำเภอเขื่องใน\ตำบลชีทวน\หน่วยเลือกตั้งที่ 11\5ทับ18(บช).pdf,9387,initial,7420,PASS,200,19.505,0.0
20.879,1,rawData\อำเภอเขื่องใน\ตำบลชีทวน\หน่วยเลือกตั้งที่ 11\5ทับ18(บช).pdf,25919,retry,7422,PASS,200,20.879,0.0
4.998,1,rawData\อำเภอเขื่องใน\ตำบลชีทวน\หน่วยเลือกตั้งที่ 11\5ทับ18.pdf,6204,initial,1690,PASS,200,4.998,0.0
11.18,1,rawData\อำเภอเขื่องใน\ตำบลชีทวน\หน่วยเลือกตั้งที่ 2\5ทับ18(บช).pdf,6751,initial,4245,PASS,200,11.18,0.0
10.578,1,rawData\อำเภอเขื่องใน\ตำบลชีทวน\หน่วยเลือกตั้งที่ 2\5ทับ18(บช).pdf,15525,retry,4245,PASS,200,10.578,0.0
5.215,1,rawData\อำเภอเขื่องใน\ตำบลชีทวน\หน่วยเลือกตั้งที่ 2\5ทับ18.pdf,6375,initial,1698,PASS,200,5.215,0.0
14.768,1,rawData\อำเภอเขื่องใน\ตำบลชีทวน\หน่วยเลือกตั้งที่ 3\5ทับ18(บช).pdf,9055,initial,7385,PASS,200,14.768,0.0
17.696,1,rawData\อำเภอเขื่องใน\ตำบลชีทวน\หน่วยเลือกตั้งที่ 3\5ทับ18(บช).pdf,25020,retry,7386,PASS,200,17.696,0.0
4.009,1,rawData\อำเภอเขื่องใน\ตำบลชีทวน\หน่วยเลือกตั้งที่ 3\5ทับ18.pdf,6120,initial,1731,PASS,200,4.009,0.0
4.311,1,rawData\อำเภอเขื่องใน\ตำบลชีทวน\หน่วยเลือกตั้งที่ 3\5ทับ18.pdf,9785,retry,1731,PASS,200,4.311,0.0
10.746,1,rawData\อำเภอเขื่องใน\ตำบลชีทวน\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf,6496,initial,4373,PASS,200,10.746,0.0
10.718,1,rawData\อำเภอเขื่องใน\ตำบลชีทวน\หน่วยเลือกตั้งที่ 4\5ทับ18(บช).pdf,15708,retry,4373,PASS,200,10.718,0.0
3.862,1,rawData\อำเภอเขื่องใน\ตำบลชีทวน\หน่วยเลือกตั้งที่ 4\5ทับ18.pdf,5748,initial,1732,PASS,200,3.862,0.0
4.58,1,rawData\อำเภอเขื่องใน\ตำบลชีทวน\หน่วยเลือกตั้งที่ 4\5ทับ18.pdf,10075,retry,1732,PASS,200,4.58,0.0
